id_del_proceso,referencia_del_proceso,entidad,estado_del_procedimiento,estado_resumen,fecha_de_publicacion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,flag_recepcion_antes_publicacion,flag_apertura_antes_recepcion,flag_apertura_efectiva_antes_recepcion,flag_publicacion_posterior_apertura,flag_publicacion_posterior_apertura_efectiva,flag_ultima_publicacion_antes_publicacion
CO1.REQ.2022818,SIP-SCR-0015-2021,SENA REGIONAL SUCRE,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021288,SOLICITUD COTIZACION QUIMICOS PARA SIJIN 2,DEPARTAMENTO DE POLICIA PUTUMAYO,Evaluación,Presentación de oferta,,2021-05-17 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021305,FDLSUBA-SC-009-2021,ALCALDÍA LOCAL DE SUBA,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022856,CD-084-COADE-DICRE-CENAC-TELEMÁTICA 2021,CENTRAL ADMINISTRATIVA Y CONTABLE TELEMATICA,Seleccionado,Adjudicado,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022202,SOLICITUD DE PRECOTIZACION CISM 010,SENA REGIONAL META Grupo de Apoyo Administrativo Mixto,Seleccionado,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022657,INFICALDAS S.A 002-2021 (Manifestación de interés (Menor Cuantía)),"INSTITUTO DE FINANCIAMIENTO, PROMOCION Y DESARROLLO DE CALDAS",Evaluación,Manifestación de interés (Menor Cuantía),2021-05-10 00:00:00+00:00,2021-05-18 00:00:00+00:00,2021-05-18 00:00:00+00:00,2021-05-17 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021812,INVITACION A PRECOTIZAR 00010,SENA REGIONAL CUNDINAMARCA Grupo Administrativo CBA,Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2015281,UAEPC-CPS-LXXIII-2021,UNIDAD ADMINISTRATIVA ESPECIAL DE PENSIONES DE CUNDINAMARCA,Seleccionado,Adjudicado,,2021-05-11 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022241,SOLICITUD COT-02-2021,SENA REGIONAL CALDAS Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021411,SIP-24-CENACUSQUEN-BALAS DE OXIGENO,Central administrativa regional Usaquen,Evaluación,Presentación de oferta,,2021-05-20 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022191,SIP-SCR-0014-2021,SENA REGIONAL SUCRE,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017296,SP-STD-CATA-29-2021,SENA REGIONAL SANTANDER Grupo Administrativo CATA,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2019211,PLAN °51,DIRECCION DE SANIDAD DE EJERCITO-DISPENSARIO MEDICO FLORENCIA,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2020504,CON-INTER-556 DE 2021,CORPORACION AUTONOMA REGIONAL DE LA FRONTERA NORORIENTAL+,Seleccionado,Adjudicado,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018613,Conv 015 2021,Gobernación Norte de Santander*,Seleccionado,Adjudicado,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022746,SIP-CMM-001-2021,SENA REGIONAL DISTRITO CAPITAL Grupo Administrativo Intercentros CEET,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2001771,SIP-053-2021,UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO VIAL,Evaluación,Presentación de oferta,,2021-06-16 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021991,SIP-STP-IDRD-066-2021,IDRD - ENTIDAD OFICIAL.,Evaluación,Presentación de oferta,,2021-05-17 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021419,Solicitud de Cotización DRQ-0012-2021,SENA REGIONAL QUINDIO Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021403,FDL-SIP-004-2021,FONDO DE DESARROLLO LOCAL DE LA CANDELARIA,Evaluación,Presentación de oferta,,2021-06-04 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022967,SIP-26-CENACUSAQUEN2021,Central administrativa regional Usaquen,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021502,FDLC-SIP-003-2021,FONDO DE DESARROLLO LOCAL DE LA CANDELARIA,Evaluación,Presentación de oferta,,2021-06-04 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021427,SIP-059-2021,UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO VIAL,Evaluación,Presentación de oferta,,2021-05-18 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021967,CV-I-MEN-0802-2021,MINISTERIO DE EDUCACION NACIONAL (MEN),Seleccionado,Adjudicado,,2021-05-11 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022049,SOLICITUD DE PRECOTIZACIÒN No. 8,SENA REGIONAL HUILA Grupo Administrativo CADP,Evaluación,Presentación de oferta,,2021-05-17 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2011002,ICBF-SDC-005-2021-BOY,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR REGIONAL BOYACA,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022020,014,CENTRAL ADMINISTRATIVA Y CONTABLE-CENAC-POPAYAN*,Evaluación,Presentación de oferta,,2021-05-17 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021767,063-ARC-CBN2-2021,ARMADA NACIONAL BASE NAVAL ARC MALAGA,Seleccionado,Adjudicado,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022431,Solicitud de cotización 1,POLICIA METROPOLITANA DEL VALLE DE ABURRA,Evaluación,Presentación de oferta,,2021-05-17 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2009158,024-00-P-EPFAC-GRUAC-2021,FUERZA AEROESPACIAL COLOMBIANA,Seleccionado,Adjudicado,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022914,SC-040-DMORI-2021,DMORI,Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021928,SIP.4135.011-2021,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE CONTRATACION PUBLICA,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2015112,ESTUDIO DE MERCADO 093-2021,HOSPITAL CENTRAL DE LA POLICIA,Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018417,SA-AMT-0122021,MUNICIPIO DE TUNJA/,Evaluación,Clarification submission,,2021-06-03 00:00:00+00:00,2021-06-03 00:00:00+00:00,2021-06-02 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023117,solicitud de cotización Nº18,CENTRAL ADMINISTRATIVA Y CONTABLE - CENAC - IBAGUE,Evaluación,Presentación de oferta,,2021-05-18 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021432,CB-CD-319-2021,CONTRALORIA DE BOGOTA,Seleccionado,Presentación de oferta,,2021-05-24 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017909,SP-STD-CATA-31-2021,SENA REGIONAL SANTANDER Grupo Administrativo CATA,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022847,SC-041-DMORI-2021,DMORI,Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022176,COT040-BASPC19-2021,BASPC Nº 19 *,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023041,FDLB-SIP-041-2021,FONDO DE DESARROLLO LOCAL DE BOSA,Evaluación,Presentación de oferta,,2021-06-21 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2019206,SDG-SI-14-2021,SECRETARIA DISTRITAL DE GOBIERNO 1,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021571,SP-024-2021,SECRETARIA DISTRITAL DE LA MUJER,Evaluación,Presentación de oferta,,2021-05-25 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021807,SIP-026-CENACUSAQUEN-SERVICIOS MANTENIMIENTO ASENS,Central administrativa regional Usaquen,Evaluación,Presentación de oferta,,2021-05-17 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017513,SP-STD-CATA-28-2021,SENA REGIONAL SANTANDER Grupo Administrativo CATA,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023229,SIP-013-BASPC18-2021,BATALLÓN DE ASPC No. 18 ST. RAFAEL ARAGONA,Evaluación,Presentación de oferta,,2021-06-25 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021341,0045-ARC-ENSB-CLENS/2021,ARMADA NACIONAL ESCUELA NAVAL DE SUBOFICIALES ARC BARRANQUILLA,Seleccionado,Adjudicado,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021304,FDL-SIP-006-2021,FONDO DE DESARROLLO LOCAL DE LA CANDELARIA,Evaluación,Presentación de oferta,,2021-06-04 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021108,SP-022-2021,SECRETARIA DISTRITAL DE LA MUJER,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021236,SOLICITUD PRE COTIZACIÓN No. 7,SENA REGIONAL HUILA Grupo Administrativo CADP,Evaluación,Presentación de oferta,,2021-06-07 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022229,EM-120-2021,SUBRED INTEGRADA DE SERVICIO DE SALUD CENTRO ORIENTE E.S.E 1,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018266,Cotización No. 14 - SAMC DE 2021,REGION ADMINISTRATIVA Y DE PLANEACION ESPECIAL - RAPE REGION CENTRAL,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017860,SP-STS-CATA-32-2021,SENA REGIONAL SANTANDER Grupo Administrativo CATA,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018215,CMA-AND-003-2021,CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL,Evaluación,Presentación de observaciones,,2021-06-03 00:00:00+00:00,2021-06-14 00:00:00+00:00,2021-05-31 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021614,CENACVILL63,CENAC-VILLAVICENCIO,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018338,SOLICITUD PRE COTIZACIONES MC-VLL-CDTI-0014-2021,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2019408,SP-SPDS-004-2021,ALCALDÍA DEL DISTRITO TURÍSTICO Y CULTURAL DE CARTAGENA DE INDIAS,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023129,SIP-016-ICFE-2021,INSTITUTO DE CASAS FISCALES DE EJERCITO,Evaluación,Presentación de oferta,,2021-05-26 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022631,SIP012021,AGENCIA DE DESARROLLO RURAL,Evaluación,Presentación de oferta,,2021-05-21 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021265,SDHT-010-2021-EST SECTOR - ELEMENTOS DE PROTECCIÓN,SECRETARIA DISTRITAL DEL HABITAT-,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022628,SPC-DC-CDM-011-2021,SENA DISTRITO CAPITAL GRUPO DE APOYO ADMINISTRATIVO - CGI,Seleccionado,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021609,SGG-SIP-008-2021,MUNICIPIO DE UBATE,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021322,ESTUDIO DE MERCADO 094 2021,HOSPITAL CENTRAL DE LA POLICIA,Evaluación,Presentación de oferta,,2021-05-20 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021229,SIP-01- 2021-,Superintendencia de Transporte**,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2000741,31363,DISTRITO ESPECIAL DE CIENCIA TECNOLOGIA E INNOVACION DE MEDELLIN,Seleccionado,Adjudicado,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022109,Solicitud de Cotización ANT-CSS-00009-2021,SENA REGIONAL ANTIOQUIA Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021810,062-ARC-CBN2-2021,ARMADA NACIONAL BASE NAVAL ARC MALAGA,Seleccionado,Adjudicado,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2019903,SIP-CG-LP-143-2021,INSTITUTO COLOMBIANO AGROPECUARIO - ICA,Evaluación,Presentación de oferta,,2021-05-28 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022307,SI-RM-CAM-21-2021,SENA REGIONAL META Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022640,DIR-RC-105-2021,MINCIENCIAS,Seleccionado,Adjudicado,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022040,FDLUSA-SIP-008-2021,ALCALDIA LOCAL DE USAQUEN,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2008996,Solicitud de Cotización 29 de 2021,SENA REGIONAL SANTANDER Grupo Administrativo CA,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022017,065-ARC-CBN2-2021,ARMADA NACIONAL BASE NAVAL ARC MALAGA,Seleccionado,Adjudicado,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023065,SIP-VLL-CGTS-006-2021,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,Evaluación,Estimate Phase,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023225,SDHT-011-2021-EST SECTOR - INTERVENTORIA EST Y DIS,SECRETARIA DISTRITAL DEL HABITAT-,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021336,SOLICITUD DE PRECOTIZACION SAMC-RM-001-2021,SENA REGIONAL META Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018431,C.INTERAD-006-2021,CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,Seleccionado,Adjudicado,,2021-05-11 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2019212,SIP017-BASPC22-2021.,BATALLÓN DE APOYO Y SERVICIOS PARA EL COMBATE No 22,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022853,FDRS-SIP-011-2021,ALCALDIA LOCAL DE SUMAPAZ,Evaluación,Presentación de oferta,,2021-05-18 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018629,Solicitud de Cotización 020-2021,SENA REGIONAL HUILA Grupo Administrativo CGDSS,Evaluación,Presentación de oferta,,2021-05-17 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022855,SIP-CMM-002-2021,SENA REGIONAL DISTRITO CAPITAL Grupo Administrativo Intercentros CEET,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021862,064-ARC-CBN2-2021,ARMADA NACIONAL BASE NAVAL ARC MALAGA,Seleccionado,Adjudicado,,2021-05-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021214,PN DISAN CD 034 2021,DIRECCION DE SANIDAD DE LA POLICIA NACIONAL - DISAN PONAL,Seleccionado,Adjudicado,,2021-05-18 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021664,SIP-25-CENACUSQUEN-AIRES ACODICIONADOS,Central administrativa regional Usaquen,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2015746,Solicitud de Cotización 30 de 2021,SENA REGIONAL SANTANDER Grupo Administrativo CA,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2025725,SIP-RS-CIDT-39-2021,SENA REGIONAL SANTANDER Grupo Administrativo CIDT,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023748,SIP-VLL-ASTIN-0035-2021,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,Seleccionado,Presentación de oferta,,2021-05-18 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2025459,SOLICITUD DE COTIZACION FDLSC No. 001 de 2021,ALCALDIA LOCAL DE SAN CRISTOBAL,Evaluación,Presentación de oferta,,2021-05-19 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2024441,DA-SIP-003-2021,MUNICIPIO DE UBATE,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2024853,SGG-SIP-009-2021,MUNICIPIO DE UBATE,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023971,SOLICITUD DE COTIZACION 043 DE 2021,SENA REGIONAL ARAUCA Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023800,SIP.4148.048.2021,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE CULTURA,Seleccionado,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023897,SIP-060-2021,SENA REGIONAL CHOCO Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2024470,SP-025-2021,SECRETARIA DISTRITAL DE LA MUJER,Evaluación,Presentación de oferta,,2021-05-21 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1997843,CD 247 SUBAFIN 2021,DIRECCION GENERAL MARITIMA - SUBDIRECCION ADMINISTRATIVA Y FINANCIERA - SUBAFIN,Seleccionado,Adjudicado,,2021-05-20 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2024418,MC-028-21,ITTHUILA,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2024185,EM 103-2021,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.**,Evaluación,Presentación de oferta,,2021-05-19 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017055,SOLICITUD DE COTIZACION,Secretaria de Desarrollo Agropecuario y Medio Ambiente - Alcaldía de Tuluá,Evaluación,Presentación de oferta,,2021-05-18 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023916,SIP-27-CENACUSAQUEN,Central administrativa regional Usaquen,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2025844,Solicitud cotización DIRAF 002 OFITE,DILOF,Evaluación,Presentación de oferta,,2021-05-18 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2025243,CD-1965-2021,GOBERNACIÓN DE BOYACÁ,Seleccionado,Adjudicado,,2021-05-13 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2024310,COTIZACION 051,DIRECCION DE ANTINARCOTICOS,Evaluación,Presentación de oferta,,2021-05-19 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2024474,cotización interventoría instalaciones,DIRECCION DE BIENESTAR DE LA POLICIA NACIONAL,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2024702,SOLICITUD COTIZ NIÑOS Y NIÑAS CON DISCAPACIDA 2021,ESM BATALLÓN ASPC NO. 6,Evaluación,Presentación de oferta,,2021-05-19 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023787,IDARTES-COT. 059-2021-S. ARTES.,IDARTES,Seleccionado,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2024389,SEM-ATL-CNCA-0019-2021,SENA REGIONAL ATLANTICO Intercentros,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2024868,SP-CSR-CAE-0007-2021,SENA REGIONAL CESAR Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-11 00:00:00+00:00,False,False,True,False,False,False
